Time,MAHANG,NHOMHH,CHUNGLOAI,SL,REGION
2018-11,GMDRCA76014.102,TSCZ,Meday,2,MBC
2018-11,GMDRCA76321.102,TSCZ,Meday,1,MBC
2018-11,GMDRCA76510.102,TSCZ,Meday,3,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA53045.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA55009.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA57597.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA69532.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70329.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA70630.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA74112.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74935.102,TSCZ,Meday,3,MBC
2018-11,GMDRYA75565.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA75860.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80548.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80589.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA82250.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA82426.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA82813.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA82843.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA84929.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA85238.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA86073.101,TSCZ,Meday,1,MBC
2018-11,GMDRYA88078.100,TSCZ,Meday,2,MBC
2018-11,GMDRYA88203.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA88209.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76510.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA57597.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA69532.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74112.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA83100.101,TSCZ,Meday,1,MBC
2018-11,GMDRYA88078.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA75565.102,TSCZ,Meday,3,MBC
2018-11,GMDRCA76321.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA00016.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,3,MBC
2018-11,GMDRYA10855.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA45438.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA47049.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA50331.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA55009.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA60406.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA69532.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA70066.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70329.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70630.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA70695.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA70852.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA72014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA73967.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74272.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74935.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA75200.102,TSCZ,Meday,3,MBC
2018-11,GMDRYA75565.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA75860.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA78762.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA80589.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA87902.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA88408.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA89723.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA89823.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA90087.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA90352.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA95234.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA95242.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA95243.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76014.102,TSCZ,Meday,1,MBC
2018-11,GMDRCA76510.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA69532.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80526.102,TSCZ,Meday,1,MBC
2018-11,GMDRCA75565.102,TSCZ,Meday,1,MBC
2018-11,GMDRCA76321.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50003.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA55009.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74112.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA75860.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80061.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA87964.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA88153.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA90903.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA91139.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA45438.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50331.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70329.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70695.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA75565.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80526.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80551.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA89533.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA89721.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76510.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA45438.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA49929.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRCA75565.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA00016.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA55009.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA57597.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA60406.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA69532.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA70329.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70695.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA72014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74868.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA75200.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA78762.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA80548.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA82426.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA87434.103,TSCZ,Meday,1,MBC
2018-11,GMDRYA87759.101,TSCZ,Meday,1,MBC
2018-11,GMDRYA91414.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA49929.402,TSCZ,Meday,1,MBC
2018-11,GMDRYA50331.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70329.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA72014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA45438.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50003.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA57597.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA72014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74112.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA75200.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80526.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80589.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA82843.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA88206.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA47049.102,TSCZ,Meday,2,MBC
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA72014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74272.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA82426.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA84929.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA81007.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA87513.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50003.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA69532.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70329.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA82813.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76510.102,TSCZ,Meday,1,MBC
2018-11,GMDRCA89616.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA10855.100,TSCZ,Meday,2,MBC
2018-11,GMDRYA49929.402,TSCZ,Meday,1,MBC
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80526.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA87266.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA87434.103,TSCZ,Meday,1,MBC
2018-11,GMDRYA87846.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA88408.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA89721.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA90559.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA90903.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA10855.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70196.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA74112.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74272.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA80529.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA90087.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA02487.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA49929.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA73967.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA74819.002,TSCZ,Meday,1,MBC
2018-11,GMDRYA75860.102,TSCZ,Meday,1,MBC
2018-11,GMDRCA87969.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA70329.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA72014.102,TSCZ,Meday,1,MBC
2018-11,GMDRYA87846.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA88078.100,TSCZ,Meday,1,MBC
2018-11,GMDRYA89846.100,TSCZ,Meday,1,MBC
2018-11,GMDRCA76014.102,TSCZ,Meday,1,MTG
2018-11,GMDRCA76321.102,TSCZ,Meday,2,MTG
2018-11,GMDRCA76510.102,TSCZ,Meday,2,MTG
2018-11,GMDRCA87969.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA40664.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA45438.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA47049.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA50003.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52219.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52266.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA53045.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA55009.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA59336.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA70066.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA70329.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA70630.102,TSCZ,Meday,4,MTG
2018-11,GMDRYA72014.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA74249.102,TSCZ,Meday,3,MTG
2018-11,GMDRYA74272.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74577.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA74818.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA74819.002,TSCZ,Meday,2,MTG
2018-11,GMDRYA74868.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA74935.102,TSCZ,Meday,3,MTG
2018-11,GMDRYA75200.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA75860.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA79100.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA81459.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA82426.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA82820.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87266.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87513.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87759.101,TSCZ,Meday,1,MTG
2018-11,GMDRYA87964.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA88203.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA88206.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA88408.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA50331.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52219.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA59336.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA60406.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA75565.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA80515.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA82426.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87846.100,TSCZ,Meday,1,MTG
2018-11,GMDRCA76014.102,TSCZ,Meday,1,MTG
2018-11,GMDRCA76321.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA50331.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA53045.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74819.002,TSCZ,Meday,1,MTG
2018-11,GMDRYA87266.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87759.101,TSCZ,Meday,1,MTG
2018-11,GMDRYA87902.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA88203.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA89533.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA89823.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA90352.100,TSCZ,Meday,1,MTG
2018-11,GMDRCA76014.102,TSCZ,Meday,1,MTG
2018-11,GMDRCA76510.102,TSCZ,Meday,1,MTG
2018-11,GMDRCA87997.100,TSCZ,Meday,1,MTG
2018-11,GMDRCA88744.000,TSCZ,Meday,1,MTG
2018-11,GMDRYA02487.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA10855.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52219.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52266.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA70196.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74818.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA75565.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA82426.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA82813.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA82915.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87266.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87846.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87964.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA90087.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA91414.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA49929.402,TSCZ,Meday,1,MTG
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA75200.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA80061.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA81459.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA88078.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA69532.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA84929.100,TSCZ,Meday,1,MTG
2018-11,GMDRCA76321.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA55009.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA60406.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA69532.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA70066.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA70630.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA80589.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA81459.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA86073.101,TSCZ,Meday,1,MTG
2018-11,GMDRYA87846.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA88408.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74112.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74819.002,TSCZ,Meday,1,MTG
2018-11,GMDRYA74868.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA87266.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA87846.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA89533.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA49929.402,TSCZ,Meday,1,MTG
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA53045.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74229.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA87266.100,TSCZ,Meday,1,MTG
2018-11,GMDRCA76510.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA02487.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52219.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74112.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA47049.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA57597.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74249.102,TSCZ,Meday,2,MTG
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA81459.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA82813.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA88209.100,TSCZ,Meday,1,MTG
2018-11,GMDRCA76321.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA60406.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA80589.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52157.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA59336.100,TSCZ,Meday,1,MTG
2018-11,GMDRYA60406.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74112.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74577.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74819.002,TSCZ,Meday,1,MTG
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA50684.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA60406.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74249.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74868.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA00785.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA40664.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA52219.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA74935.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA75200.102,TSCZ,Meday,1,MTG
2018-11,GMDRYA82426.100,TSCZ,Meday,1,MTG
2018-11,GMDRCA76014.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA72014.102,TSCZ,Meday,1,TNN
2018-11,GMDRCA76014.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA52157.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA60406.102,TSCZ,Meday,2,TNN
2018-11,GMDRYA80551.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA52157.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA85238.100,TSCZ,Meday,1,TNN
2018-11,GMDRYA74819.002,TSCZ,Meday,1,TNN
2018-11,GMDRYA74935.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA84929.100,TSCZ,Meday,1,TNN
2018-11,GMDRYA45438.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA69532.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74272.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74868.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA75860.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA80551.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA82813.100,TSCZ,Meday,1,TNN
2018-11,GMDRYA88203.100,TSCZ,Meday,1,TNN
2018-11,GMDRYA00785.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA72014.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74229.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74935.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA75860.102,TSCZ,Meday,1,TNN
2018-11,GMDRCA76510.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA50684.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA52266.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA57597.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA60406.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74112.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA79110.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA82426.100,TSCZ,Meday,1,TNN
2018-11,GMDRYA87964.100,TSCZ,Meday,1,TNN
2018-11,GMDRYA40664.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA60406.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA70630.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74818.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74935.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA60406.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA69532.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA72014.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74272.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74577.102,TSCZ,Meday,1,TNN
2018-11,GMDRYA74819.002,TSCZ,Meday,1,TNN
2018-11,GMDRYA80589.102,TSCZ,Meday,1,TNN
